,text,place,uri,collector,area,lat,lon
75619,"Δέν είνε 'ίζι μέ νερό(ν), μόνον νερό(ν) μέ 'ρίζι",Κάρπαθος,http://hdl.handle.net/20.500.11853/189995,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76318,Τα ίδια τα δαμάλια μας,Κάρπαθος,http://hdl.handle.net/20.500.11853/169665,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75525,"Αφεντικός ορισμός, οργή θεϊκή",Κάρπαθος,http://hdl.handle.net/20.500.11853/189973,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75736,Εσύ γριά που (δ)ιακονείς αλεύριν έχεις και πουλείς;,Κάρπαθος,http://hdl.handle.net/20.500.11853/169701,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75930,Και το καλό πουλί απού τ' αυγό κιλαδή,Κάρπαθος,http://hdl.handle.net/20.500.11853/205048,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75841,Ήρταν τα πετούμενα να βγάλουν τα καθούμενα,Κάρπαθος,http://hdl.handle.net/20.500.11853/169782,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76630,Όποιος πονελι γαουρινα φωναζει,Κάρπαθος,http://hdl.handle.net/20.500.11853/258719,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
76285,"Σαββαδιάτικος βορρηάς, τη)ν δευτέρα (ν γά(δ)αρος",Κάρπαθος,http://hdl.handle.net/20.500.11853/189906,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79279,"Όμτσος κάμη πολλά παιδιά, κάνει τσαι τοπ πειρασμό συππέθθερο",Κάρπαθος,http://hdl.handle.net/20.500.11853/246837,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76180,Όπου πα' ο παπάς παν και τα ράσα του,Κάρπαθος,http://hdl.handle.net/20.500.11853/258776,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75738,Ετούτος ο ανήφορος θα φέρη και το χώμα,Κάρπαθος,http://hdl.handle.net/20.500.11853/153289,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75817,Η πείνα τον ευγενικόν α(δ)ιάντροπο το(ν) κάνη,Κάρπαθος,http://hdl.handle.net/20.500.11853/258847,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79398,Του μαστόρου η ΄υναίκα ώραν επείνασε άμΜ' ημέρα ΄έν επείνασε,Κάρπαθος,http://hdl.handle.net/20.500.11853/235646,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
75818,"Η πείνα τον ευγενικός, α(δ)ιάντροπο(ν το(ν κάμνει",Κάρπαθος,http://hdl.handle.net/20.500.11853/245974,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79306,Πες μου μτσός σ' ήειρε να σου 'πω πόσες ήφαες!,Κάρπαθος,http://hdl.handle.net/20.500.11853/192798,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
79167,Εφτά χωριά 'χ' η Κάρπαθο τσαι τ' Όθος μοναχό του!,Κάρπαθος,http://hdl.handle.net/20.500.11853/235678,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
75445,"Αν δεν εμοιάζαμεν, δεν εσυμπεθθεριάζαμεν",Κάρπαθος,http://hdl.handle.net/20.500.11853/230975,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75749,"Ζαβά 'ν' τα βούδια σου, ζαβή νε κι' η σπορέα σου",Κάρπαθος,http://hdl.handle.net/20.500.11853/168892,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75929,Και το ζόρι ο θεός τόκαμεν,Κάρπαθος,http://hdl.handle.net/20.500.11853/169752,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75702,Είπασίν σου για να φά(γ)ης όχι και να παραφάης,Κάρπαθος,http://hdl.handle.net/20.500.11853/275466,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76273,"Σ του κουφού την πόρταν, όσον θέλεις βρόντα",Κάρπαθος,http://hdl.handle.net/20.500.11853/231044,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75530,Αφού μπάσαμε τη κόρην (δ)υό προξενειές μας ήρτασιν,Κάρπαθος,http://hdl.handle.net/20.500.11853/258827,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75532,Αχάριστου χαριστίκον στο μαχραμά το δένουν,Κάρπαθος,http://hdl.handle.net/20.500.11853/153253,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76236,"Περιπαίζω το(ν) χωριάτην, να τον έχω πάντα 'ργάτην",Κάρπαθος,http://hdl.handle.net/20.500.11853/246005,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75493,Από του πειρασμού το μιτάτον μή(τ)ε τυρί μή(τ)ε μανούλι,Κάρπαθος,http://hdl.handle.net/20.500.11853/258824,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76177,"Όπου κερνά, κερνού(ν) τον κι όπου καλεί καλού τον",Κάρπαθος,http://hdl.handle.net/20.500.11853/205009,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76050,Νάρτον θέλου(ν) να (γ)εράσου(ν) και τα κάλλη τα ιδ)ικό σου,Κάρπαθος,http://hdl.handle.net/20.500.11853/169621,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79099,Απού ζυμώση τσαι πλυθή πέντε μέρες εμορφιεί,Κάρπαθος,http://hdl.handle.net/20.500.11853/192834,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76248,Που 'χουν τα καλά τα χάσαν κι' οι κουτρούλες τ' απολάψαν,Κάρπαθος,http://hdl.handle.net/20.500.11853/268596,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75762,Η αλεπού 'χεν αργασιάν κ΄εκείν' εσταχολό(γ)αν,Κάρπαθος,http://hdl.handle.net/20.500.11853/190024,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75908,Κάθου πραματάκι μου και λό(γ)ια μη μου φέρνης,Κάρπαθος,http://hdl.handle.net/20.500.11853/258855,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79145,Έψιμη παντρειά γλήορ' αρφανα,Κάρπαθος,http://hdl.handle.net/20.500.11853/246844,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
75654,Έ(β)αλε το νερόν στ' αυλάκι,Κάρπαθος,http://hdl.handle.net/20.500.11853/286195,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76473,Δεν ολοκοττά ο κούτουρος,Κάρπαθος,http://hdl.handle.net/20.500.11853/271493,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
76054,Ξένο ψωμί και (ιδ)ικό σου μαχαίρι,Κάρπαθος,http://hdl.handle.net/20.500.11853/204995,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79157,"Εμάς είναι καρύδια τσαι χτυπού, τσαι των αλλωνών ν είναι μολύβια τσαι 'ουλού",Κάρπαθος,http://hdl.handle.net/20.500.11853/192832,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
79191,Κάθε νιος να δράμη θέλει,Κάρπαθος,http://hdl.handle.net/20.500.11853/235647,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76505,Είπε της τα σύρνει το φροκάλι,Κάρπαθος,http://hdl.handle.net/20.500.11853/275072,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
75705,"Είχεν ή λουή κουττί, κ΄ ήξιεν το κ΄ εθώρειν το",Κάρπαθος,http://hdl.handle.net/20.500.11853/190008,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76321,Τα λό(γ)ια των πολλώ κάνουν τον άθθρωπο λωλλόν,Κάρπαθος,http://hdl.handle.net/20.500.11853/205023,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76082,Ο έρωτας είναι στραβός κι όπου ρεχτή τ΄ομμάτι,Κάρπαθος,http://hdl.handle.net/20.500.11853/169760,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79370,Το καλόν απανωπίθι αλλ' απ' ούλα μέσα!,Κάρπαθος,http://hdl.handle.net/20.500.11853/213744,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76367,Χρόνου μελέτημα ώρας ξετέλεμα,Κάρπαθος,http://hdl.handle.net/20.500.11853/279859,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75664,"Ένα τό ΄χεν η κουτρούλα, κ΄ ή αλλέν το κ΄ηυγαλλέν το",Κάρπαθος,http://hdl.handle.net/20.500.11853/190013,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79308,"Πίττα μπρος και τσαί πίττα πίσω, να βγω θέλω να μιλήσω της γειτόνισσας το ίτσαιο",Κάρπαθος,http://hdl.handle.net/20.500.11853/235618,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76461,Δεν έχει κώλο να καθήση,Κάρπαθος,http://hdl.handle.net/20.500.11853/266978,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
76166,Όποιος νηστεύγει για να πλουτίση η πείνα τ' απομένει,Κάρπαθος,http://hdl.handle.net/20.500.11853/258775,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
79086,"Αν ήκουεν ο Θεός τωκ κοράκω, έθ θα 'χε πούετε γάαρο",Κάρπαθος,http://hdl.handle.net/20.500.11853/192841,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
75375,Άλλος έχει τ' όνομα κι άλλος έχει τη χάριν,Κάρπαθος,http://hdl.handle.net/20.500.11853/204984,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75989,Μαθημένο είν' τ' αρνί να κουρεύγεται να ζη,Κάρπαθος,http://hdl.handle.net/20.500.11853/258752,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75983,Μάθε νέος γράμματα νάχης καλά (γ)εράματα,Κάρπαθος,http://hdl.handle.net/20.500.11853/169615,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76403,Ακόμη ψες έκοψα το φαλί του,Κάρπαθος,http://hdl.handle.net/20.500.11853/153334,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
75790,Η καλή πέτρα στο καντούνι εμβαίνει,Κάρπαθος,http://hdl.handle.net/20.500.11853/205050,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76492,Έχει πετεινού το νουν,Κάρπαθος,http://hdl.handle.net/20.500.11853/285848,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
76515,Επήρε τα σιανα σιανα,Κάρπαθος,http://hdl.handle.net/20.500.11853/258745,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
79097,"Απού 'τυχε ας μην ετύχαινε, τσ' απού 'λαχε, αε ήθελε μη λάχη, σε αντρούνου χωρισιά τσαί σ' ερημιά πραμάτου",Κάρπαθος,http://hdl.handle.net/20.500.11853/192898,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76009,Με τον νουν ευρέθη η θεότη,Κάρπαθος,http://hdl.handle.net/20.500.11853/286187,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75727,Επή(δ)ησεν ο γά(δ)αρος κι' είπε το βου χειλάρον,Κάρπαθος,http://hdl.handle.net/20.500.11853/275467,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
76546,Κάηται και νου κακαίνει,Κάρπαθος,http://hdl.handle.net/20.500.11853/285846,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
76626,Όλα τ' αμπέλια αμπέλια μου και τα κρασιά ικά μου κι ο βότυρος και το τυρί κι αυτά μοναχικά μου,Κάρπαθος,http://hdl.handle.net/20.500.11853/165608,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
76664,Τουμπανίζ' η κοιλιά του,Κάρπαθος,http://hdl.handle.net/20.500.11853/202764,"Μανωλακάκης, Παπαγιάννης",Κάρπαθος,35.6136611,27.11925668821135
79062,"Α εφ φάης σκόρδο, σκόρδες δε βρομείς",Κάρπαθος,http://hdl.handle.net/20.500.11853/246861,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
79309,Πόσα 'έντρη 'πό νερό τσαι αθρώποι 'πό διατρό,Κάρπαθος,http://hdl.handle.net/20.500.11853/192829,"Μιχαηλίδης – Νουάρος, Μιχαήλ Γ.",Κάρπαθος,35.6136611,27.11925668821135
76178,Όπου λυπάται του κάττη το φαεί τρών οι πεντικοί τα ρούχα του,Κάρπαθος,http://hdl.handle.net/20.500.11853/169715,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75641,"Διάβασε ξανα(δ)ιάβασε, εσάρπισεν ο νους μου",Κάρπαθος,http://hdl.handle.net/20.500.11853/169691,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
75451,"Αν έχης μοίρα διά(β)αινε, και ριζικό περπατεί",Κάρπαθος,http://hdl.handle.net/20.500.11853/281812,"Μανωλακάκης, Εμμανουήλ",Κάρπαθος,35.6136611,27.11925668821135
